"id";"name";"brand";"category";"date";"price"
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-12";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-12";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-12";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-12";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-12";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-13";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-14";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-15";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-15";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-15";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-15";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-15";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-16";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-17";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-18";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";45.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-19";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";51.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";52.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";56.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";58.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-20";59.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-21";46.0
"1076099357";"Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"Severka";"Heureka.cz|Jídlo a nápoje|Sladkosti|Čokoládové figurky|Severka Dárková krabička čokoládová mléčná zvířátka 3 x 10 g";"2025-11-21";50.0
